PCA,fit,se.fit,lower,upper,contrast,contrast_label,pair
-3.13660674577695,0.766716370286076,0.24161149215907224,0.2881305046000176,1.2453022359721344,BB,BB,BB vs BM
-3.101564020856795,0.767500065798717,0.23953181377853522,0.2930336427318971,1.2419664888655368,BB,BB,BB vs BM
-3.06652129593664,0.7682837613113579,0.23745748157339466,0.29792619111923513,1.2386413315034805,BB,BB,BB vs BM
-3.031478571016485,0.7690674568239989,0.23538863688115028,0.30280786979964663,1.2353270438483512,BB,BB,BB vs BM
-2.9964358460963303,0.7698511523366399,0.2333254256715194,0.3076783896352146,1.2320239150380652,BB,BB,BB vs BM
-2.961393121176175,0.7706348478492809,0.23126799871851747,0.31253745197163224,1.2287322437269297,BB,BB,BB vs BM
-2.9263503962560202,0.771418543361922,0.22921651177911115,0.3173847482843255,1.2254523384395184,BB,BB,BB vs BM
-2.8913076713358654,0.772202238874563,0.22717112577865475,0.3222199598111389,1.222184517937987,BB,BB,BB vs BM
-2.85626494641571,0.772985934387204,0.22513200700331815,0.32704275717117326,1.2189291116032348,BB,BB,BB vs BM
-2.8212222214955553,0.7737696298998449,0.2230993272997155,0.3318527999693591,1.2156864598303305,BB,BB,BB vs BM
-2.7861794965754,0.7745533254124859,0.22107326428193846,0.33664973638636464,1.212456914438607,BB,BB,BB vs BM
-2.7511367716552453,0.7753370209251269,0.2190540015461959,0.34143320275343464,1.2092408390968192,BB,BB,BB vs BM
-2.7160940467350905,0.7761207164377679,0.21704172889325352,0.3462028231117811,1.2060386097637548,BB,BB,BB vs BM
-2.681051321814935,0.7769044119504089,0.2150366425588603,0.3509582087561526,1.2028506151446652,BB,BB,BB vs BM
-2.6460085968947804,0.77768810746305,0.21303894545233815,0.35569895776223415,1.1996772571638656,BB,BB,BB vs BM
-2.610965871974625,0.778471802975691,0.2110488474034964,0.36042465449755706,1.1965189514538248,BB,BB,BB vs BM
-2.5759231470544703,0.7792554984883319,0.2090665654180196,0.3651348691156248,1.1933761278610389,BB,BB,BB vs BM
-2.5408804221343155,0.7800391940009729,0.20709232394145516,0.3698291570330048,1.190249230968941,BB,BB,BB vs BM
-2.5058376972141607,0.7808228895136139,0.20512635513190616,0.37450705838917553,1.1871387206380524,BB,BB,BB vs BM
-2.4707949722940055,0.7816065850262549,0.20316889914150713,0.379168097488978,1.1840450725635319,BB,BB,BB vs BM
-2.4357522473738507,0.7823902805388959,0.20122020440672872,0.38381178222757756,1.1809687788502143,BB,BB,BB vs BM
-2.4007095224536954,0.7831739760515369,0.19928052794751983,0.3884376034979213,1.1779103486051525,BB,BB,BB vs BM
-2.3656667975335406,0.783957671564178,0.1973501356752549,0.3930450345807534,1.1748703085476024,BB,BB,BB vs BM
-2.3306240726133858,0.7847413670768189,0.19542930270940326,0.3976335305173542,1.1718492036362835,BB,BB,BB vs BM
-2.295581347693231,0.7855250625894599,0.19351831370278208,0.4022025274652771,1.1688475977136425,BB,BB,BB vs BM
-2.2605386227730757,0.7863087581021009,0.19161746317519165,0.4067514420374806,1.165866074166721,BB,BB,BB vs BM
-2.225495897852921,0.7870924536147419,0.18972705585515798,0.4112796706254023,1.1629052366040815,BB,BB,BB vs BM
-2.1904531729327656,0.7878761491273829,0.18784740702942723,0.4157865887066779,1.159965709548088,BB,BB,BB vs BM
-2.155410448012611,0.7886598446400239,0.1859788428997641,0.4202715501383919,1.157048139141656,BB,BB,BB vs BM
-2.120367723092456,0.7894435401526649,0.18412170094650365,0.4247338864369517,1.1541531938683782,BB,BB,BB vs BM
-2.0853249981723008,0.790227235665306,0.18227633029819051,0.4291729060459032,1.1512815652847088,BB,BB,BB vs BM
-2.050282273252146,0.7910109311779469,0.18044309210651188,0.4335878935932608,1.148433968762633,BB,BB,BB vs BM
-2.0152395483319907,0.7917946266905879,0.1786223599255871,0.43797810914020824,1.1456111442409675,BB,BB,BB vs BM
-1.980196823411836,0.7925783222032289,0.17681452009452045,0.44234278742333405,1.1428138569831237,BB,BB,BB vs BM
-1.945154098491681,0.7933620177158699,0.17501997212194936,0.44668113709291657,1.140042898338823,BB,BB,BB vs BM
-1.910111373571526,0.7941457132285109,0.1732391290711283,0.4509923399501465,1.1372990865068753,BB,BB,BB vs BM
-1.875068648651371,0.7949294087411519,0.1714724179438807,0.4552755501865917,1.1345832672957121,BB,BB,BB vs BM
-1.840025923731216,0.7957131042537928,0.16972028006152218,0.45952989362966223,1.1318963148779235,BB,BB,BB vs BM
-1.8049831988110612,0.7964967997664338,0.1679831714406086,0.46375446699832545,1.1292391325345421,BB,BB,BB vs BM
-1.7699404738909061,0.7972804952790749,0.16626156316109572,0.4679483371738525,1.1266126533842973,BB,BB,BB vs BM
-1.734897748970751,0.7980641907917159,0.16455594172420485,0.47211054049095547,1.1240178410924764,BB,BB,BB vs BM
-1.6998550240505963,0.7988478863043569,0.16286680939697795,0.4762400820552899,1.1214556905534239,BB,BB,BB vs BM
-1.6648122991304413,0.7996315818169979,0.16119468454017313,0.48033593509395717,1.1189272285400387,BB,BB,BB vs BM
-1.6297695742102862,0.8004152773296389,0.1595401019157976,0.4843970403463408,1.116433514312937,BB,BB,BB vs BM
-1.5947268492901312,0.8011989728422799,0.15790361297020086,0.48842230550335297,1.1139756401812069,BB,BB,BB vs BM
