PCA,fit,se.fit,lower,upper,contrast,contrast_label,pair
3.4514255392121846,0.4869253613093615,0.17664383028118552,0.13702793019891008,0.8368227924198128,BB,BB,BB vs BM
3.4864682641323395,0.48654450156409285,0.17809309195906908,0.1337763619930568,0.8393126411351288,BB,BB,BB vs BM
3.5215109890524943,0.4861636418188242,0.17954517984894186,0.1305191956051825,0.8418080880324659,BB,BB,BB vs BM
3.556553713972649,0.4857827820735556,0.18100002593024833,0.12725656577091654,0.8443089983761947,BB,BB,BB vs BM
3.591596438892804,0.48540192232828694,0.18245756422474385,0.12398860318046345,0.8468152414761104,BB,BB,BB vs BM
3.6266391638129596,0.48502106258301825,0.1839177307254979,0.12071543461923379,0.8493266905468027,BB,BB,BB vs BM
3.6616818887331144,0.4846402028377496,0.18538046332858607,0.1174371831031496,0.8518432225723496,BB,BB,BB vs BM
3.696724613653269,0.484259343092481,0.18684570176736742,0.11415396800882754,0.8543647181761345,BB,BB,BB vs BM
3.731767338573424,0.48387848334721234,0.1883133875492473,0.11086590519884021,0.8568910614955845,BB,BB,BB vs BM
3.766810063493579,0.4834976236019437,0.1897834638948301,0.10757310714224272,0.8594221400616446,BB,BB,BB vs BM
3.8018527884137345,0.48311676385667507,0.19125587567936794,0.10427568303055124,0.8619578446827989,BB,BB,BB vs BM
3.83689551333389,0.48273590411140643,0.19273056937641642,0.10097373888935063,0.8644980693334623,BB,BB,BB vs BM
-3.13660674577695,1.0793605365924013,0.21477975485693634,0.6539231784953328,1.5047978946894698,BM,BM,BB vs BM
-3.101564020856795,1.0773015887022312,0.212931031483882,0.6555261958039238,1.4990769816005387,BM,BM,BB vs BM
-3.06652129593664,1.0752426408120612,0.2110870605761629,0.65711979939334,1.4933654822307825,BM,BM,BB vs BM
-3.031478571016485,1.0731836929218912,0.2092479677752924,0.6587037403919243,1.4876636454518581,BM,BM,BB vs BM
-2.9964358460963303,1.0711247450317214,0.2074138828405789,0.6602777617714599,1.4819717282919829,BM,BM,BB vs BM
-2.961393121176175,1.0690657971415514,0.20558493980209597,0.6618415980441664,1.4762899962389362,BM,BM,BB vs BM
-2.9263503962560202,1.0670068492513813,0.2037612771194956,0.6633949749481209,1.4706187235546417,BM,BM,BB vs BM
-2.8913076713358654,1.0649479013612113,0.20194303784685122,0.6649376091207362,1.4649581936016864,BM,BM,BB vs BM
-2.85626494641571,1.0628889534710413,0.20013036980371599,0.6664692077599266,1.459308699182156,BM,BM,BB vs BM
-2.8212222214955553,1.0608300055808713,0.19832342575258194,0.6679894682725958,1.4536705428891468,BM,BM,BB vs BM
-2.7861794965754,1.0587710576907012,0.19652236358292177,0.6694980779100854,1.448044037471317,BM,BM,BB vs BM
-2.7511367716552453,1.0567121098005314,0.19472734650199172,0.6709947133902323,1.4424295062108305,BM,BM,BB vs BM
-2.7160940467350905,1.0546531619103614,0.19293854323256884,0.6724790405056864,1.4368272833150364,BM,BM,BB vs BM
-2.681051321814935,1.0525942140201914,0.19115612821778788,0.6739507137181713,1.4312377143222115,BM,BM,BB vs BM
-2.6460085968947804,1.0505352661300214,0.18938028183323447,0.6754093757383668,1.425661156521676,BM,BM,BB vs BM
-2.610965871974625,1.0484763182398513,0.18761119060643933,0.6768546570911333,1.4200979793885693,BM,BM,BB vs BM
-2.5759231470544703,1.0464173703496813,0.18584904744390415,0.6782861756658177,1.4145485650335448,BM,BM,BB vs BM
-2.5408804221343155,1.0443584224595113,0.18409405186577274,0.6797035362514143,1.4090133086676082,BM,BM,BB vs BM
-2.5058376972141607,1.0422994745693415,0.18234641024824025,0.6811063300564,1.403492619082283,BM,BM,BB vs BM
-2.4707949722940055,1.0402405266791714,0.18060633607377033,0.6824941342131001,1.3979869191452428,BM,BM,BB vs BM
-2.4357522473738507,1.0381815787890014,0.1788740501891604,0.6838665112665133,1.3924966463114896,BM,BM,BB vs BM
-2.4007095224536954,1.0361226308988314,0.17714978107146304,0.6852230086475708,1.387022253150092,BM,BM,BB vs BM
-2.3656667975335406,1.0340636830086614,0.17543376510173503,0.6865631581308927,1.3815642078864299,BM,BM,BB vs BM
-2.3306240726133858,1.0320047351184913,0.17372624684653915,0.6878864752771874,1.3761229949597953,BM,BM,BB vs BM
-2.295581347693231,1.0299457872283213,0.17202747934707693,0.6891924588605343,1.3706991155961084,BM,BM,BB vs BM
-2.2605386227730757,1.0278868393381515,0.17033772441577277,0.6904805902809092,1.3652930883953938,BM,BM,BB vs BM
-2.225495897852921,1.0258278914479815,0.1686572529400647,0.6917503329624318,1.3599054499335312,BM,BM,BB vs BM
-2.1904531729327656,1.0237689435578115,0.1669863451930864,0.6930011317379654,1.3545367553776575,BM,BM,BB vs BM
-2.155410448012611,1.0217099956676414,0.16532529115084205,0.6942324122208541,1.3491875791144288,BM,BM,BB vs BM
-2.120367723092456,1.0196510477774714,0.1636743908153845,0.6954435801647694,1.3438585153901734,BM,BM,BB vs BM
-2.0853249981723008,1.0175920998873014,0.1620339545434048,0.6966340208128371,1.3385501789617655,BM,BM,BB vs BM
-2.050282273252146,1.0155331519971313,0.16040430337952774,0.6978030982374435,1.3332632057568192,BM,BM,BB vs BM
-2.0152395483319907,1.0134742041069613,0.15878576939348,0.6989501546723698,1.3279982535415529,BM,BM,BB vs BM
-1.980196823411836,1.0114152562167915,0.15717869602015944,0.7000745098391807,1.3227560025944023,BM,BM,BB vs BM
-1.945154098491681,1.0093563083266215,0.15558343840147768,0.7011754602700989,1.317537156383144,BM,BM,BB vs BM
-1.910111373571526,1.0072973604364515,0.15400036372867937,0.7022522786299383,1.3123424422429646,BM,BM,BB vs BM
-1.875068648651371,1.0052384125462814,0.1524298515836551,0.7033042130400278,1.307172612052535,BM,BM,BB vs BM
-1.840025923731216,1.0031794646561114,0.1508722942775616,0.7043304864074692,1.3020284429047537,BM,BM,BB vs BM
-1.8049831988110612,1.0011205167659414,0.14932809718484197,0.7053302957635089,1.296910737768374,BM,BM,BB vs BM
