PCA,fit,se.fit,lower,upper,contrast,contrast_label,pair
-3.13660674577695,-0.146942732154763,0.22434293187772986,-0.5913229034115309,0.29743743910200493,MB,MB,MB vs MM
-3.101564020856795,-0.14322983701203978,0.22241189316312587,-0.5837849922207565,0.29732531819667696,MB,MB,MB vs MM
-3.06652129593664,-0.13951694186931646,0.22048581851977553,-0.5762569138997559,0.29722303016112295,MB,MB,MB vs MM
-3.031478571016485,-0.13580404672659319,0.21856483918344408,-0.5687389284013225,0.2971308349481361,MB,MB,MB vs MM
-2.9964358460963303,-0.13209115158386997,0.21664909069103858,-0.561231304197984,0.297049001030244,MB,MB,MB vs MM
-2.961393121176175,-0.12837825644114664,0.21473871304038927,-0.5537343185984982,0.29697780571620486,MB,MB,MB vs MM
-2.9263503962560202,-0.12466536129842343,0.2128338508561341,-0.5462482580764386,0.29691753547959177,MB,MB,MB vs MM
-2.8913076713358654,-0.12095246615570016,0.21093465356190133,-0.5387734186112549,0.29686848629985463,MB,MB,MB vs MM
-2.85626494641571,-0.11723957101297688,0.20904127555898433,-0.5313101060421934,0.29683096401623965,MB,MB,MB vs MM
-2.8212222214955553,-0.11352667587025361,0.2071538764117023,-0.5238586364354607,0.29680528469495354,MB,MB,MB vs MM
-2.7861794965754,-0.10981378072753034,0.20527262103963628,-0.5164193364650069,0.29679177500994625,MB,MB,MB vs MM
-2.7511367716552453,-0.10610088558480707,0.2033976799169281,-0.5089925438072974,0.2967907726376833,MB,MB,MB vs MM
-2.7160940467350905,-0.1023879904420838,0.20152922927882164,-0.5015786075504325,0.2968026266662649,MB,MB,MB vs MM
-2.681051321814935,-0.09867509529936053,0.1996674513356202,-0.49417788861795486,0.2968276980192338,MB,MB,MB vs MM
-2.6460085968947804,-0.09496220015663726,0.19781253449422354,-0.4867907602076724,0.2968663598943979,MB,MB,MB vs MM
-2.610965871974625,-0.09124930501391398,0.19596467358739483,-0.47941760824579177,0.2969189982179638,MB,MB,MB vs MM
-2.5759231470544703,-0.08753640987119071,0.1941240701108951,-0.4720588318566358,0.29698601211425435,MB,MB,MB vs MM
-2.5408804221343155,-0.0838235147284675,0.1922909324686033,-0.4647148438481795,0.2970678143912445,MB,MB,MB vs MM
-2.5058376972141607,-0.08011061958574422,0.1904654762257189,-0.45738607121359565,0.2971648320421072,MB,MB,MB vs MM
-2.4707949722940055,-0.07639772444302095,0.18864792437011998,-0.4500729556489546,0.2972775067629127,MB,MB,MB vs MM
-2.4357522473738507,-0.07268482930029768,0.18683850758191917,-0.44277595408716314,0.2974062954865678,MB,MB,MB vs MM
-2.4007095224536954,-0.06897193415757435,0.18503746451122513,-0.4354955392481561,0.2975516709330074,MB,MB,MB vs MM
-2.3656667975335406,-0.06525903901485114,0.18324504206408052,-0.4282322002052849,0.29771412217558263,MB,MB,MB vs MM
-2.3306240726133858,-0.06154614387212787,0.1814614956964978,-0.42098644296774534,0.2978941552234896,MB,MB,MB vs MM
-2.295581347693231,-0.057833248729404624,0.17968708971646585,-0.4137587910787949,0.2980922936199857,MB,MB,MB vs MM
-2.2605386227730757,-0.054120353586681325,0.1779220975937393,-0.40654978622938587,0.2983090790560232,MB,MB,MB vs MM
-2.225495897852921,-0.05040745844395808,0.17616680227715623,-0.39935998888671054,0.2985450719987943,MB,MB,MB vs MM
-2.1904531729327656,-0.04669456330123478,0.17442149651915304,-0.3921899789370024,0.29880085233453285,MB,MB,MB vs MM
-2.155410448012611,-0.04298166815851154,0.17268648320706192,-0.38504035634177347,0.29907702002475034,MB,MB,MB vs MM
-2.120367723092456,-0.039268773015788294,0.17096207570067856,-0.3779117418064698,0.2993741957748932,MB,MB,MB vs MM
-2.0853249981723008,-0.035555877873064995,0.16924859817548243,-0.3708047774603259,0.299693021714196,MB,MB,MB vs MM
-2.050282273252146,-0.03184298273034172,0.16754638597077223,-0.3637201275459536,0.3000341620852701,MB,MB,MB vs MM
-2.0152395483319907,-0.028130087587618424,0.16585578594184697,-0.35665847911694465,0.3003983039417078,MB,MB,MB vs MM
-1.980196823411836,-0.02441719244489518,0.1641771568152167,-0.34962054274147547,0.30078615785168517,MB,MB,MB vs MM
-1.945154098491681,-0.020704297302171937,0.16251086954566588,-0.34260705320958057,0.3011984586052367,MB,MB,MB vs MM
-1.910111373571526,-0.016991402159448665,0.16085730767381481,-0.3356187702414128,0.30163596592251546,MB,MB,MB vs MM
-1.875068648651371,-0.013278507016725394,0.15921686768262938,-0.328656479193421,0.3020994651599702,MB,MB,MB vs MM
-1.840025923731216,-0.009565611874002122,0.15758995935111858,-0.32172099175895635,0.3025897680109521,MB,MB,MB vs MM
-1.8049831988110612,-0.005852716731278851,0.1559770061032273,-0.314813146659362,0.3031077131968043,MB,MB,MB vs MM
-1.7699404738909061,-0.0021398215885555794,0.1543784453496825,-0.30793381032110445,0.3036541671439933,MB,MB,MB vs MM
-1.734897748970751,0.0015730735541676921,0.15279472882028133,-0.3010838775339724,0.3042300246423078,MB,MB,MB vs MM
-1.6998550240505963,0.005285968696890936,0.15122632288382012,-0.29426427208479466,0.3048362094785766,MB,MB,MB vs MM
-1.6648122991304413,0.008998863839614207,0.14967370885255443,-0.2874759473605166,0.305473675039745,MB,MB,MB vs MM
-1.6297695742102862,0.012711758982337479,0.14813738326775167,-0.2807198869138251,0.3061434048785001,MB,MB,MB vs MM
-1.5947268492901312,0.01642465412506075,0.14661785816255116,-0.273997104983824,0.30684641323394546,MB,MB,MB vs MM
-1.5596841243699764,0.020137549267783994,0.1451156612979829,-0.2673086469635413,0.3075837454991093,MB,MB,MB vs MM
