codigo,contrast,mean_38_14_24
SUJETO_0014011,con_0012,-0.341990276716831
SUJETO_0014895,con_0012,0.0347689765844328
SUJETO_0016883,con_0012,-0.684716346666096
SUJETO_0020285,con_0012,-0.0766233360069251
SUJETO_0020703,con_0012,0.374193400402016
SUJETO_0020974,con_0012,0.280998383837987
SUJETO_0025948,con_0012,-0.338841146350331
SUJETO_0026622,con_0012,0.133670717279041
SUJETO_0027033,con_0012,0.347532680395392
SUJETO_0027510,con_0012,0.210297819317841
SUJETO_0028207,con_0012,0.0447847315808758
SUJETO_0030383,con_0012,0.111096830191034
SUJETO_0030459,con_0012,-0.00159427348989993
SUJETO_0031826,con_0012,0.44351697162672
SUJETO_0032413,con_0012,-0.0281115251449429
SUJETO_0033050,con_0012,-0.0151570570963715
SUJETO_0034539,con_0012,-0.178191730506506
SUJETO_0036567,con_0012,0.379557424929084
SUJETO_0040017,con_0012,-0.499533854591531
SUJETO_0040081,con_0012,0.287619676138085
SUJETO_0048205,con_0012,1.00117097274075
SUJETO_0048533,con_0012,-0.302718847278294
SUJETO_0050473,con_0012,0.255000548954008
SUJETO_0051018,con_0012,-0.236141991529924
SUJETO_0053568,con_0012,0.426614947851778
SUJETO_0058378,con_0012,-0.999208896231603
SUJETO_005868,con_0012,0.764139036822125
SUJETO_0065422,con_0012,0.0765856814919025
SUJETO_0066360,con_0012,0.372165332512148
SUJETO_0068071,con_0012,-0.463650285607068
SUJETO_0068784,con_0012,-0.385032601593956
SUJETO_0071765,con_0012,0.159091069400916
SUJETO_0073050,con_0012,-0.481986720946653
SUJETO_0073105,con_0012,0.0599413725918507
SUJETO_0073942,con_0012,-0.228885282258829
SUJETO_0074431,con_0012,0.165896781529035
SUJETO_0BF947EC,con_0012,-0.136313509202668
SUJETO_2C6C72AD,con_0012,0.0886972157617773
SUJETO_85DB03A2,con_0012,0.513785152718788
SUJETO_A90BAD1A,con_0012,0.708455810005345
SUJETO_DABE6ACB,con_0012,-0.134217998337952
SUJETO_0000621,con_0013,0.191193012786628
SUJETO_0005719,con_0013,0.376607460408979
SUJETO_0006562,con_0013,-0.0850567622891082
SUJETO_0012643,con_0013,0.255207319137247
SUJETO_0014011,con_0013,0.766574711213267
SUJETO_0014895,con_0013,0.0735227561222647
SUJETO_0016883,con_0013,-0.981766453603419
SUJETO_0020285,con_0013,0.99506086638061
SUJETO_0020703,con_0013,0.0475807517163107
SUJETO_0020974,con_0013,-0.427592965743951
SUJETO_0025948,con_0013,-0.422779245928642
SUJETO_0026622,con_0013,-0.772743305539697
SUJETO_0027033,con_0013,-0.30636004748758
SUJETO_0027510,con_0013,0.264141172613585
SUJETO_0028207,con_0013,-0.104882781825415
SUJETO_0030383,con_0013,0.816098878538705
SUJETO_0030459,con_0013,-0.204419529786697
SUJETO_0031826,con_0013,0.686083154283403
SUJETO_0032413,con_0013,-0.376001820331667
SUJETO_0033050,con_0013,-0.295672390665821
SUJETO_0034539,con_0013,-0.298955940076896
SUJETO_0036567,con_0013,0.263539594635973
SUJETO_0040017,con_0013,-0.688732874950742
SUJETO_0040081,con_0013,0.436790323301362
SUJETO_0048205,con_0013,0.481400773527358
SUJETO_0048533,con_0013,0.0476990637565372
SUJETO_0050473,con_0013,0.0912333625724645
SUJETO_0051018,con_0013,0.00286437305565015
SUJETO_0053568,con_0013,-0.568769991882448
SUJETO_0058378,con_0013,-0.560249072552575
SUJETO_005868,con_0013,0.703645019269571
SUJETO_0065422,con_0013,-0.133252472614839
SUJETO_0066360,con_0013,-0.242708392782001
SUJETO_0068071,con_0013,-0.321161625747819
SUJETO_0068784,con_0013,0.357134918847554
SUJETO_0071765,con_0013,-0.174233723163976
SUJETO_0073050,con_0013,-0.348694458051123
SUJETO_0073105,con_0013,-0.357435237828309
SUJETO_0073942,con_0013,0.450086197012996
